ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
1,0,3,4,1,.250,4,.364,11,1,1.000,1,26:16,1,0,-34,10,0,2,4
0,1,1,3,0,.000,1,.500,6,0,,0,24:04,0,1,-34,6,0,0,1
3,0,1,2,0,.000,1,.400,5,3,.750,4,23:55,0,2,-29,7,2,2,1
1,0,0,2,0,.000,4,.222,9,2,1.000,2,23:55,1,1,-29,6,0,2,1
0,0,2,4,0,,0,.500,8,1,.500,2,23:17,2,0,-27,9,1,0,4
3,0,2,3,1,.250,4,.333,9,0,,0,23:56,2,2,+3,7,2,1,4
1,0,3,7,0,.000,1,.778,9,2,1.000,2,20:36,2,0,-9,16,0,1,5
7,0,2,2,0,.000,1,.286,7,0,,0,18:12,1,0,-8,4,0,1,3
1,0,3,2,1,.250,4,.333,6,0,,0,18:05,1,0,+7,5,1,2,4
0,0,1,1,0,,0,.333,3,2,1.000,2,17:36,0,2,-7,4,1,0,1
0,2,2,3,0,,0,.500,6,0,,0,7:08,0,0,+3,6,1,0,2
0,0,2,0,0,.000,3,.000,3,0,,0,7:08,0,0,+3,0,0,0,2
2,0,0,1,0,,0,1.000,1,0,,0,5:53,0,0,+6,2,0,0,0
