ast,blk,date_game,drb,fg,fg3,fg3a,fga,ft,fta,game_location,game_result,game_start_time,game_streak,losses,opp_name,opp_pts,orb,overtimes,pf,plus_minus,pts,stl,tov,trb,wins
26.0,8.0,"Wed, Oct 26, 2016",39.0,45.0,18.0,48.0,104.0,13.0,18.0,@,L,7:00p,L 1,1,Indiana Pacers,130,10.0,OT,27.0,-45.0,121,8.0,15.0,49.0,0
13.0,2.0,"Fri, Oct 28, 2016",28.0,35.0,8.0,29.0,80.0,20.0,24.0,,L,8:30p,L 2,2,Houston Rockets,106,6.0,,21.0,-40.0,98,11.0,9.0,34.0,0
17.0,3.0,"Sun, Oct 30, 2016",30.0,32.0,11.0,31.0,86.0,17.0,20.0,@,L,8:00p,L 3,3,Houston Rockets,93,13.0,,17.0,-5.0,92,8.0,9.0,43.0,0
18.0,4.0,"Wed, Nov 2, 2016",30.0,33.0,7.0,26.0,77.0,8.0,10.0,@,L,9:00p,L 4,4,Utah Jazz,97,6.0,,20.0,-80.0,81,4.0,12.0,36.0,0
18.0,3.0,"Fri, Nov 4, 2016",37.0,34.0,10.0,28.0,83.0,17.0,20.0,,L,8:30p,L 5,5,Portland Trail Blazers,105,7.0,,21.0,-50.0,95,5.0,12.0,44.0,0
14.0,2.0,"Sun, Nov 6, 2016",36.0,33.0,9.0,38.0,88.0,11.0,12.0,,W,7:00p,W 1,5,Milwaukee Bucks,75,10.0,OT,20.0,55.0,86,12.0,15.0,46.0,1
24.0,4.0,"Tue, Nov 8, 2016",29.0,43.0,10.0,23.0,82.0,13.0,15.0,@,W,10:30p,W 2,5,Los Angeles Lakers,97,8.0,,12.0,60.0,109,11.0,11.0,37.0,2
20.0,2.0,"Wed, Nov 9, 2016",29.0,34.0,6.0,28.0,86.0,21.0,28.0,@,L,10:30p,L 1,6,Golden State Warriors,116,13.0,,20.0,-105.0,95,10.0,7.0,42.0,2
15.0,7.0,"Mon, Nov 14, 2016",29.0,32.0,5.0,27.0,84.0,8.0,11.0,@,L,7:30p,L 2,7,New York Knicks,93,11.0,,16.0,-80.0,77,8.0,11.0,40.0,2
16.0,3.0,"Wed, Nov 16, 2016",27.0,34.0,8.0,23.0,83.0,7.0,10.0,@,L,7:30p,L 3,8,Boston Celtics,90,5.0,,19.0,-35.0,83,9.0,9.0,32.0,2
