ast,blk,date_game,drb,fg,fg3,fg3a,fga,ft,fta,game_location,game_result,game_start_time,game_streak,losses,opp_name,opp_pts,orb,overtimes,pf,plus_minus,pts,stl,tov,trb,wins
29.0,1.0,"Wed, Oct 26, 2016",29.0,44.0,7.0,29.0,86.0,19.0,27.0,@,L,10:30p,L 1,1,Los Angeles Lakers,120,10.0,,23.0,-30.0,114,10.0,14.0,39.0,0
21.0,1.0,"Fri, Oct 28, 2016",36.0,33.0,15.0,32.0,70.0,25.0,31.0,@,W,8:30p,W 1,1,Dallas Mavericks,98,5.0,,22.0,40.0,106,6.0,18.0,41.0,1
16.0,4.0,"Sun, Oct 30, 2016",38.0,34.0,11.0,31.0,81.0,14.0,21.0,,W,8:00p,W 2,1,Dallas Mavericks,92,9.0,,21.0,5.0,93,5.0,17.0,47.0,2
30.0,2.0,"Tue, Nov 1, 2016",21.0,43.0,17.0,44.0,90.0,17.0,25.0,@,L,6:00p,L 1,2,Cleveland Cavaliers,128,11.0,,25.0,-40.0,120,5.0,7.0,32.0,2
25.0,8.0,"Wed, Nov 2, 2016",35.0,42.0,15.0,40.0,89.0,19.0,27.0,@,W,7:30p,W 1,2,New York Knicks,99,19.0,,21.0,95.0,118,12.0,19.0,54.0,3
22.0,7.0,"Sat, Nov 5, 2016",31.0,37.0,12.0,36.0,85.0,11.0,13.0,@,L,7:30p,L 1,3,Atlanta Hawks,112,12.0,,26.0,-75.0,97,9.0,26.0,43.0,3
28.0,7.0,"Mon, Nov 7, 2016",31.0,41.0,17.0,37.0,79.0,15.0,18.0,@,W,7:00p,W 1,3,Washington Wizards,106,6.0,,18.0,40.0,114,6.0,18.0,37.0,4
25.0,4.0,"Wed, Nov 9, 2016",37.0,37.0,10.0,30.0,78.0,17.0,22.0,@,W,9:30p,W 2,3,San Antonio Spurs,99,8.0,,24.0,10.0,101,7.0,19.0,45.0,5
22.0,4.0,"Sat, Nov 12, 2016",30.0,34.0,15.0,47.0,89.0,17.0,21.0,,L,8:00p,L 1,4,San Antonio Spurs,106,16.0,,19.0,-30.0,100,6.0,14.0,46.0,5
20.0,10.0,"Mon, Nov 14, 2016",39.0,44.0,17.0,40.0,91.0,10.0,17.0,,W,8:00p,W 1,4,Philadelphia 76ers,88,16.0,,19.0,135.0,115,6.0,17.0,55.0,6
