date_game,games,face_to_face,pts,opp_pts,game_streak,win_ratio,overtimes,time_between_games,3ast,3tov,3fg,3fga,3fg3,3fg3a,3ft,3fta,3orb,3drb,3stl,3blk,3pf,3plus_minus,8ast,8tov,8fg,8fga,8fg3,8fg3a,8ft,8fta,8orb,8drb,8stl,8blk,8pf,8plus_minus,BRK,PHI,MIL,CHI,CLE,BOS,LAC,MEM,ATL,MIA,CHO,UTA,SAC,NYK,LAL,ORL,DAL,DEN,IND,NOP,DET,TOR,HOU,SAS,PHO,OKC,MIN,POR,GSW,WAS,game_result
2016-10-29,CHO-BOS,0.0,0.3584475207971525,0.2569444444444444,0.6153846153846154,1.0,0.6666666666666666,0.5833333333333334,0.32828282828282834,0.2121212121212121,0.33146067415730335,0.6222222222222222,0.44642857142857145,0.39106145251396646,0.6600000000000001,0.6186440677966102,0.6642857142857144,0.686046511627907,0.4368932038834951,0.6,0.45930232558139533,0.6219081272084805,0.29310344827586204,0.12258064516129032,0.21768707482993196,0.6946564885496184,0.35714285714285715,0.3684210526315789,0.711340206185567,0.5454545454545454,0.7898089171974523,0.6785714285714286,0.4838709677419355,0.5833333333333334,0.38330341113105926,0.6176470588235294,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2016-10-29,CLE-ORL,0.0,0.700913238429946,0.24305555555555555,0.6538461538461539,1.0,0.6666666666666666,0.6666666666666666,0.6616161616161617,0.7348484848484848,0.702247191011236,0.32222222222222224,0.7321428571428571,0.6675977653631283,0.5100000000000001,0.5550847457627119,0.2785714285714286,0.7383720930232558,0.7572815533980582,0.5,0.6686046511627907,0.8975265017667845,0.6724137931034483,0.7161290322580646,0.8163265306122449,0.2824427480916031,0.7380952380952381,0.7157894736842105,0.5051546391752577,0.4696969696969697,0.33121019108280253,0.7321428571428571,0.8387096774193549,0.4583333333333333,0.68491921005386,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-10-29,DEN-POR,0.0,0.44063929302902294,0.4027777777777778,0.5769230769230769,1.0,0.6666666666666666,0.75,0.4343434343434344,0.9848484848484848,0.449438202247191,0.5111111111111111,0.5178571428571429,0.5670391061452513,0.5700000000000001,0.6949152542372882,0.6428571428571429,1.0,0.6990291262135921,0.5,0.37209302325581395,0.5742049469964664,0.41379310344827586,1.0,0.40816326530612246,0.5419847328244275,0.4523809523809524,0.5894736842105263,0.5876288659793815,0.6363636363636364,0.7643312101910829,1.0,0.7741935483870968,0.4583333333333333,0.25763016157989227,0.5514705882352942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0
2016-10-29,MIL-BRK,0.0,0.2831050629179379,0.4861111111111111,0.4230769230769231,0.0,0.6666666666666666,0.8333333333333334,0.5555555555555556,0.12121212121212119,0.46629213483146065,0.4444444444444444,0.19642857142857142,0.09776536312849159,0.4650000000000001,0.5423728813559322,0.32142857142857145,0.5988372093023255,0.3786407766990291,0.5666666666666667,0.5465116279069767,0.38869257950530034,0.5517241379310345,0.01935483870967742,0.43537414965986393,0.45038167938931295,0.023809523809523808,0.0,0.44329896907216493,0.45454545454545453,0.3821656050955414,0.5892857142857143,0.41935483870967744,0.5416666666666666,0.5089766606822262,0.29411764705882354,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-10-29,NYK-MEM,0.0,0.2831050629179379,0.7638888888888888,0.4230769230769231,0.0,0.6666666666666666,0.75,0.4343434343434344,0.712121212121212,0.38202247191011235,0.6,0.4642857142857143,0.5251396648044692,0.39000000000000007,0.364406779661017,0.5571428571428572,0.3720930232558139,0.5533980582524272,0.13333333333333333,0.4069767441860465,0.17667844522968196,0.41379310344827586,0.6903225806451613,0.29931972789115646,0.6641221374045801,0.38095238095238093,0.5368421052631579,0.3402061855670103,0.24242424242424243,0.6624203821656051,0.35714285714285715,0.6129032258064516,0.0,0.30789946140035906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-10-29,PHI-ATL,0.0,0.2420091768020027,0.5555555555555556,0.4230769230769231,0.0,0.6666666666666666,0.75,0.2828282828282829,0.12121212121212119,0.24719101123595505,0.35555555555555557,0.35714285714285715,0.44134078212290495,0.6300000000000001,0.7203389830508474,0.08571428571428572,0.5465116279069767,0.08737864077669902,0.6666666666666666,0.6162790697674418,0.303886925795053,0.2413793103448276,0.01935483870967742,0.08163265306122448,0.3282442748091603,0.23809523809523808,0.43157894736842106,0.6701030927835051,0.6666666666666666,0.10191082802547771,0.5357142857142857,0.0967741935483871,0.6666666666666666,0.6095152603231598,0.17647058823529413,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2016-10-29,SAC-MIN,0.0,0.5502283226715169,0.4444444444444444,0.5,0.5,0.6666666666666666,0.5833333333333334,0.585858585858586,0.6666666666666666,0.5168539325842697,0.26666666666666666,0.5357142857142857,0.5167597765363128,0.675,0.6186440677966102,0.17142857142857143,0.6337209302325582,0.5533980582524272,0.3,0.42441860465116277,0.627208480565371,0.5862068965517241,0.6387096774193548,0.5170068027210885,0.20610687022900764,0.47619047619047616,0.5263157894736842,0.7319587628865979,0.5454545454545454,0.20382165605095542,0.625,0.6129032258064516,0.20833333333333334,0.33303411131059246,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0
2016-10-29,SAS-NOP,0.0,0.5776255800821404,0.2569444444444444,0.6538461538461539,1.0,0.6666666666666666,0.75,0.3131313131313132,0.4393939393939394,0.48314606741573035,0.2777777777777778,0.7142857142857143,0.4832402234636871,0.6450000000000001,0.5932203389830508,0.75,0.5465116279069767,0.5242718446601942,0.5,0.37209302325581395,0.7915194346289753,0.27586206896551724,0.38064516129032255,0.46258503401360546,0.22137404580152673,0.7142857142857143,0.4842105263157895,0.6907216494845361,0.5151515151515151,0.89171974522293,0.5357142857142857,0.5806451612903226,0.4583333333333333,0.25763016157989227,0.8529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-10-30,DET-MIL,0.0,0.4269406643237112,0.3333333333333333,0.5,0.5,0.6666666666666666,0.75,0.4343434343434344,0.553030303030303,0.5674157303370787,0.43333333333333335,0.5357142857142857,0.49999999999999994,0.31500000000000006,0.33898305084745767,0.45,0.6162790697674418,0.4951456310679611,0.26666666666666666,0.3372093023255814,0.6166077738515902,0.41379310344827586,0.5096774193548387,0.5986394557823129,0.4351145038167939,0.47619047619047616,0.5052631578947369,0.23711340206185566,0.21212121212121213,0.535031847133758,0.6071428571428571,0.5483870967741935,0.16666666666666666,0.2073608617594255,0.6102941176470589,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-10-30,HOU-DAL,1.0,0.48173517914495817,0.375,0.6153846153846154,0.5,0.6666666666666666,0.6666666666666666,0.6616161616161617,0.6666666666666666,0.46629213483146065,0.13333333333333333,0.4642857142857143,0.3407821229050279,0.675,0.7457627118644068,0.45,0.5116279069767441,0.4660194174757281,0.2,0.45930232558139533,0.627208480565371,0.6724137931034483,0.6387096774193548,0.43537414965986393,0.022900763358778626,0.38095238095238093,0.30526315789473685,0.7319587628865979,0.696969696969697,0.535031847133758,0.5,0.5161290322580645,0.08333333333333333,0.38330341113105926,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
