ast,blk,date_game,drb,fg,fg3,fg3a,fga,ft,fta,game_location,game_result,game_start_time,game_streak,losses,opp_name,opp_pts,orb,overtimes,pf,plus_minus,pts,stl,tov,trb,wins
22.0,3.0,"Wed, Oct 26, 2016",29.0,43.0,15.0,44.0,97.0,16.0,20.0,@,L,7:30p,L 1,1,Boston Celtics,122,15.0,,19.0,-25.0,117,8.0,16.0,44.0,0
20.0,4.0,"Fri, Oct 28, 2016",40.0,38.0,10.0,33.0,87.0,17.0,20.0,,W,7:30p,W 1,1,Indiana Pacers,94,12.0,,23.0,45.0,103,6.0,16.0,52.0,1
23.0,6.0,"Sat, Oct 29, 2016",34.0,37.0,11.0,34.0,84.0,23.0,28.0,@,L,8:00p,L 1,2,Milwaukee Bucks,110,11.0,,22.0,-10.0,108,12.0,18.0,45.0,1
14.0,3.0,"Mon, Oct 31, 2016",29.0,33.0,5.0,31.0,96.0,17.0,21.0,,L,7:30p,L 2,3,Chicago Bulls,118,16.0,,15.0,-150.0,88,12.0,15.0,45.0,1
27.0,3.0,"Wed, Nov 2, 2016",40.0,41.0,13.0,27.0,76.0,14.0,17.0,,W,7:30p,W 1,3,Detroit Pistons,101,5.0,,23.0,40.0,109,10.0,19.0,45.0,2
20.0,4.0,"Fri, Nov 4, 2016",39.0,35.0,9.0,36.0,87.0,16.0,21.0,,L,7:30p,L 1,4,Charlotte Hornets,99,7.0,,22.0,-20.0,95,12.0,15.0,46.0,2
20.0,5.0,"Tue, Nov 8, 2016",38.0,42.0,12.0,33.0,76.0,23.0,26.0,,W,7:30p,W 1,4,Minnesota Timberwolves,110,5.0,,19.0,45.0,119,5.0,20.0,43.0,3
19.0,4.0,"Wed, Nov 9, 2016",33.0,33.0,11.0,33.0,79.0,19.0,27.0,@,L,7:00p,L 1,5,New York Knicks,110,7.0,,20.0,-70.0,96,9.0,18.0,40.0,3
22.0,10.0,"Sat, Nov 12, 2016",49.0,40.0,16.0,37.0,84.0,26.0,30.0,@,W,9:00p,W 1,5,Phoenix Suns,104,6.0,,19.0,90.0,122,6.0,17.0,55.0,4
18.0,2.0,"Mon, Nov 14, 2016",28.0,34.0,10.0,33.0,77.0,17.0,22.0,@,L,10:30p,L 1,6,Los Angeles Clippers,127,9.0,,21.0,-160.0,95,6.0,21.0,37.0,4
23.0,6.0,"Tue, Nov 15, 2016",38.0,45.0,12.0,41.0,99.0,16.0,20.0,@,L,10:30p,L 2,7,Los Angeles Lakers,125,9.0,,27.0,-35.0,118,8.0,14.0,47.0,4
19.0,2.0,"Fri, Nov 18, 2016",23.0,35.0,11.0,29.0,83.0,24.0,30.0,@,L,8:00p,L 3,8,Oklahoma City Thunder,124,7.0,,19.0,-95.0,105,6.0,16.0,30.0,4
22.0,3.0,"Sun, Nov 20, 2016",25.0,37.0,10.0,35.0,93.0,25.0,31.0,,L,3:30p,L 4,9,Portland Trail Blazers,129,11.0,,20.0,-100.0,109,5.0,9.0,36.0,4
18.0,7.0,"Wed, Nov 23, 2016",36.0,34.0,10.0,31.0,86.0,14.0,22.0,,L,7:30p,L 5,10,Boston Celtics,111,9.0,,12.0,-95.0,92,7.0,19.0,45.0,4
24.0,4.0,"Fri, Nov 25, 2016",29.0,36.0,11.0,34.0,79.0,14.0,23.0,@,L,8:00p,L 6,11,Indiana Pacers,118,9.0,,17.0,-105.0,97,8.0,19.0,38.0,4
19.0,1.0,"Sun, Nov 27, 2016",33.0,38.0,16.0,40.0,87.0,13.0,14.0,,L,6:00p,L 7,12,Sacramento Kings,122,9.0,,21.0,-85.0,105,7.0,15.0,42.0,4
22.0,3.0,"Tue, Nov 29, 2016",46.0,45.0,13.0,38.0,104.0,24.0,36.0,,W,7:30p,W 1,12,Los Angeles Clippers,122,8.0,2OT,23.0,25.0,127,9.0,13.0,54.0,5
20.0,9.0,"Thu, Dec 1, 2016",28.0,34.0,12.0,40.0,89.0,13.0,16.0,,L,7:30p,L 1,13,Milwaukee Bucks,111,12.0,,22.0,-90.0,93,9.0,17.0,40.0,5
21.0,5.0,"Sat, Dec 3, 2016",36.0,34.0,11.0,41.0,91.0,24.0,33.0,@,L,5:00p,L 2,14,Milwaukee Bucks,112,10.0,,26.0,-45.0,103,6.0,14.0,46.0,5
25.0,3.0,"Mon, Dec 5, 2016",37.0,40.0,11.0,27.0,81.0,22.0,30.0,,L,7:30p,L 3,15,Washington Wizards,118,13.0,,15.0,-25.0,113,5.0,21.0,50.0,5
18.0,5.0,"Wed, Dec 7, 2016",32.0,41.0,9.0,26.0,85.0,25.0,31.0,,W,7:30p,W 1,15,Denver Nuggets,111,10.0,,19.0,25.0,116,11.0,15.0,42.0,6
21.0,2.0,"Sat, Dec 10, 2016",36.0,36.0,7.0,27.0,87.0,22.0,25.0,@,L,8:30p,L 1,16,San Antonio Spurs,130,11.0,,16.0,-145.0,101,6.0,16.0,47.0,6
21.0,4.0,"Mon, Dec 12, 2016",35.0,42.0,7.0,20.0,80.0,27.0,36.0,@,L,8:00p,L 2,17,Houston Rockets,122,6.0,,27.0,-20.0,118,9.0,19.0,41.0,6
19.0,4.0,"Wed, Dec 14, 2016",42.0,33.0,11.0,35.0,86.0,30.0,40.0,,W,7:30p,W 1,17,Los Angeles Lakers,97,19.0,,26.0,50.0,107,7.0,15.0,61.0,7
21.0,6.0,"Fri, Dec 16, 2016",39.0,39.0,11.0,27.0,83.0,22.0,26.0,@,L,7:00p,L 1,18,Orlando Magic,118,6.0,,32.0,-35.0,111,5.0,17.0,45.0,7
26.0,5.0,"Sun, Dec 18, 2016",36.0,36.0,12.0,34.0,81.0,23.0,31.0,@,L,6:00p,L 2,19,Philadelphia 76ers,108,7.0,,20.0,-5.0,107,8.0,16.0,43.0,7
20.0,5.0,"Tue, Dec 20, 2016",38.0,36.0,10.0,35.0,91.0,22.0,28.0,@,L,7:30p,L 3,20,Toronto Raptors,116,14.0,,23.0,-60.0,104,9.0,16.0,52.0,7
22.0,6.0,"Thu, Dec 22, 2016",39.0,38.0,13.0,35.0,86.0,12.0,16.0,,L,7:30p,L 4,21,Golden State Warriors,117,7.0,,15.0,-80.0,101,6.0,26.0,46.0,7
22.0,7.0,"Fri, Dec 23, 2016",37.0,38.0,8.0,30.0,85.0,15.0,18.0,@,L,7:30p,L 5,22,Cleveland Cavaliers,119,7.0,,22.0,-100.0,99,6.0,19.0,44.0,7
26.0,8.0,"Mon, Dec 26, 2016",35.0,40.0,15.0,31.0,75.0,25.0,31.0,,W,7:30p,W 1,22,Charlotte Hornets,118,4.0,,21.0,10.0,120,4.0,15.0,39.0,8
21.0,6.0,"Wed, Dec 28, 2016",28.0,37.0,13.0,32.0,86.0,12.0,16.0,@,L,8:00p,L 1,23,Chicago Bulls,101,9.0,,22.0,-10.0,99,9.0,14.0,37.0,8
18.0,0.0,"Fri, Dec 30, 2016",26.0,32.0,10.0,25.0,74.0,21.0,25.0,@,L,7:00p,L 2,24,Washington Wizards,118,6.0,,16.0,-115.0,95,9.0,21.0,32.0,8
13.0,5.0,"Mon, Jan 2, 2017",36.0,33.0,6.0,27.0,78.0,17.0,23.0,,L,7:30p,L 3,25,Utah Jazz,101,8.0,,20.0,-60.0,89,5.0,15.0,44.0,8
22.0,8.0,"Thu, Jan 5, 2017",37.0,41.0,17.0,38.0,90.0,10.0,13.0,@,L,7:00p,L 4,26,Indiana Pacers,121,8.0,,17.0,-60.0,109,5.0,13.0,45.0,8
21.0,1.0,"Fri, Jan 6, 2017",42.0,41.0,9.0,30.0,91.0,17.0,19.0,,L,7:30p,L 5,27,Cleveland Cavaliers,116,10.0,,34.0,-40.0,108,6.0,19.0,52.0,8
21.0,8.0,"Sun, Jan 8, 2017",36.0,36.0,10.0,27.0,78.0,13.0,17.0,,L,12:00p,L 6,28,Philadelphia 76ers,105,4.0,,23.0,-50.0,95,6.0,22.0,40.0,8
22.0,4.0,"Tue, Jan 10, 2017",34.0,35.0,10.0,29.0,87.0,17.0,23.0,,L,7:30p,L 7,29,Atlanta Hawks,117,14.0,,24.0,-100.0,97,5.0,17.0,48.0,8
22.0,6.0,"Thu, Jan 12, 2017",43.0,40.0,9.0,42.0,97.0,6.0,11.0,,L,7:30p,L 8,30,New Orleans Pelicans,104,7.0,,20.0,-45.0,95,10.0,16.0,50.0,8
26.0,1.0,"Fri, Jan 13, 2017",31.0,40.0,17.0,36.0,86.0,16.0,20.0,@,L,7:30p,L 9,31,Toronto Raptors,132,4.0,,16.0,-95.0,113,5.0,11.0,35.0,8
29.0,5.0,"Sun, Jan 15, 2017",29.0,41.0,15.0,44.0,93.0,15.0,19.0,,L,6:00p,L 10,32,Houston Rockets,137,9.0,,25.0,-125.0,112,9.0,16.0,38.0,8
20.0,6.0,"Tue, Jan 17, 2017",30.0,40.0,7.0,26.0,89.0,22.0,24.0,,L,7:30p,L 11,33,Toronto Raptors,119,11.0,,19.0,-50.0,109,7.0,13.0,41.0,8
