ast,blk,date_game,drb,fg,fg3,fg3a,fga,ft,fta,game_location,game_result,game_start_time,game_streak,losses,opp_name,opp_pts,orb,overtimes,pf,plus_minus,pts,stl,tov,trb,wins
25.0,1.0,"Thu, Oct 27, 2016",37.0,36.0,11.0,25.0,92.0,22.0,30.0,,W,8:00p,W 1,0,Boston Celtics,99,18.0,,21.0,30.0,105,5.0,12.0,55.0,1
34.0,6.0,"Sat, Oct 29, 2016",34.0,45.0,9.0,21.0,86.0,19.0,21.0,,W,8:00p,W 2,0,Indiana Pacers,101,13.0,,14.0,85.0,118,8.0,12.0,47.0,2
26.0,9.0,"Mon, Oct 31, 2016",45.0,45.0,11.0,27.0,89.0,17.0,18.0,@,W,7:30p,W 3,0,Brooklyn Nets,88,13.0,,22.0,150.0,118,9.0,19.0,58.0,3
21.0,7.0,"Wed, Nov 2, 2016",34.0,35.0,7.0,20.0,81.0,23.0,31.0,@,L,8:00p,L 1,1,Boston Celtics,107,15.0,,19.0,-35.0,100,7.0,19.0,49.0,3
15.0,4.0,"Fri, Nov 4, 2016",27.0,37.0,8.0,23.0,84.0,22.0,27.0,,L,8:00p,L 2,2,New York Knicks,117,15.0,,16.0,-65.0,104,4.0,12.0,42.0,3
17.0,5.0,"Sat, Nov 5, 2016",27.0,34.0,6.0,18.0,79.0,20.0,25.0,@,L,7:00p,L 3,3,Indiana Pacers,111,13.0,,13.0,-85.0,94,8.0,16.0,40.0,3
26.0,4.0,"Mon, Nov 7, 2016",41.0,42.0,3.0,19.0,89.0,25.0,31.0,,W,8:00p,W 1,3,Orlando Magic,80,15.0,,11.0,160.0,112,7.0,8.0,56.0,4
24.0,3.0,"Wed, Nov 9, 2016",23.0,41.0,9.0,27.0,91.0,16.0,21.0,@,L,7:30p,L 1,4,Atlanta Hawks,115,8.0,,21.0,-40.0,107,14.0,13.0,31.0,4
18.0,2.0,"Thu, Nov 10, 2016",36.0,37.0,6.0,16.0,89.0,18.0,20.0,@,W,8:00p,W 1,4,Miami Heat,95,12.0,,12.0,15.0,98,7.0,10.0,48.0,5
21.0,6.0,"Sat, Nov 12, 2016",37.0,39.0,5.0,15.0,97.0,23.0,25.0,,W,8:00p,W 2,4,Washington Wizards,95,15.0,,20.0,55.0,106,7.0,10.0,52.0,6
16.0,4.0,"Tue, Nov 15, 2016",48.0,41.0,7.0,20.0,98.0,24.0,28.0,@,W,10:00p,W 3,4,Portland Trail Blazers,88,19.0,,19.0,125.0,113,7.0,10.0,67.0,7
8.0,6.0,"Thu, Nov 17, 2016",32.0,33.0,5.0,17.0,90.0,14.0,16.0,@,W,10:30p,W 4,4,Utah Jazz,77,14.0,,16.0,40.0,85,7.0,8.0,46.0,8
17.0,4.0,"Sat, Nov 19, 2016",26.0,33.0,9.0,30.0,77.0,20.0,24.0,@,L,10:30p,L 1,5,Los Angeles Clippers,102,15.0,,20.0,-35.0,95,7.0,12.0,41.0,8
27.0,3.0,"Sun, Nov 20, 2016",40.0,45.0,8.0,22.0,87.0,20.0,28.0,@,W,9:30p,W 1,5,Los Angeles Lakers,110,16.0,,16.0,40.0,118,6.0,16.0,56.0,9
22.0,11.0,"Tue, Nov 22, 2016",38.0,43.0,6.0,18.0,95.0,15.0,18.0,@,L,9:00p,L 1,6,Denver Nuggets,110,10.0,,18.0,-15.0,107,6.0,6.0,48.0,9
