date_game,game_location,game_result,game_start_time,game_streak,losses,opp_name,opp_pts,overtimes,pts,wins
"Wed, Nov 1, 2000",,W,8:00p,W 1,0,Orlando Magic,79,,105,1
"Fri, Nov 3, 2000",@,L,7:30p,L 1,1,Charlotte Hornets,83,,79,1
"Sat, Nov 4, 2000",,L,7:30p,L 2,2,Philadelphia 76ers,84,,82,1
"Wed, Nov 8, 2000",,W,7:30p,W 1,2,Seattle SuperSonics,81,,87,2
"Fri, Nov 10, 2000",@,W,9:00p,W 2,2,Utah Jazz,80,,87,3
"Sat, Nov 11, 2000",@,L,9:00p,L 1,3,Phoenix Suns,84,,82,3
"Tue, Nov 14, 2000",,W,7:30p,W 1,3,Charlotte Hornets,86,OT,89,4
"Wed, Nov 15, 2000",@,L,8:00p,L 1,4,New Jersey Nets,93,,91,4
"Fri, Nov 17, 2000",@,L,7:00p,L 2,5,Philadelphia 76ers,94,,73,4
"Sat, Nov 18, 2000",,W,7:30p,W 1,5,Portland Trail Blazers,80,,86,5
"Wed, Nov 22, 2000",,L,7:30p,L 1,6,Cleveland Cavaliers,86,,67,5
"Fri, Nov 24, 2000",@,L,7:30p,L 2,7,Cleveland Cavaliers,85,,80,5
"Sat, Nov 25, 2000",,L,7:30p,L 3,8,Houston Rockets,91,,80,5
"Tue, Nov 28, 2000",,L,7:30p,L 4,9,Milwaukee Bucks,102,,101,5
"Wed, Nov 29, 2000",@,W,8:00p,W 1,9,New York Knicks,81,,84,6
"Fri, Dec 1, 2000",,L,7:30p,L 1,10,Utah Jazz,94,,92,6
"Sat, Dec 2, 2000",@,W,8:00p,W 1,10,Washington Wizards,90,,93,7
"Tue, Dec 5, 2000",@,W,7:30p,W 2,10,Atlanta Hawks,92,,100,8
"Wed, Dec 6, 2000",,W,7:30p,W 3,10,Denver Nuggets,78,,95,9
"Fri, Dec 8, 2000",,W,7:30p,W 4,10,Atlanta Hawks,76,,80,10
"Sun, Dec 10, 2000",@,L,9:00p,L 1,11,Sacramento Kings,101,,97,10
"Tue, Dec 12, 2000",@,W,9:00p,W 1,11,Denver Nuggets,85,,96,11
"Wed, Dec 13, 2000",@,W,10:30p,W 2,11,Los Angeles Clippers,88,OT,94,12
"Fri, Dec 15, 2000",@,L,10:00p,L 1,12,Seattle SuperSonics,99,,81,12
"Sat, Dec 16, 2000",@,W,10:30p,W 1,12,Golden State Warriors,85,,93,13
"Tue, Dec 19, 2000",,L,8:00p,L 1,13,Los Angeles Lakers,81,,79,13
"Wed, Dec 20, 2000",@,L,7:30p,L 2,14,Charlotte Hornets,65,,56,13
"Fri, Dec 22, 2000",,W,7:30p,W 1,14,Cleveland Cavaliers,95,,103,14
"Sat, Dec 23, 2000",@,W,7:30p,W 2,14,New Jersey Nets,80,,86,15
"Wed, Dec 27, 2000",,W,8:00p,W 3,14,Indiana Pacers,79,,91,16
"Fri, Dec 29, 2000",,W,7:30p,W 4,14,Washington Wizards,91,,98,17
"Sat, Dec 30, 2000",@,W,7:30p,W 5,14,Detroit Pistons,102,OT,110,18
"Tue, Jan 2, 2001",@,L,8:30p,L 1,15,San Antonio Spurs,80,,72,18
"Thu, Jan 4, 2001",,W,7:30p,W 1,15,New Jersey Nets,78,,81,19
"Sat, Jan 6, 2001",,W,7:30p,W 2,15,Boston Celtics,86,,112,20
"Mon, Jan 8, 2001",,W,7:30p,W 3,15,Golden State Warriors,78,,88,21
"Wed, Jan 10, 2001",@,L,7:00p,L 1,16,Boston Celtics,88,,76,21
"Sat, Jan 13, 2001",@,L,8:00p,L 2,17,Indiana Pacers,87,,71,21
"Sun, Jan 14, 2001",,W,7:30p,W 1,17,Chicago Bulls,81,,90,22
"Tue, Jan 16, 2001",,W,7:30p,W 2,17,Detroit Pistons,85,,93,23
"Thu, Jan 18, 2001",@,L,8:00p,L 1,18,Portland Trail Blazers,85,,74,23
