ast,blk,date_game,drb,fg,fg3,fg3a,fga,ft,fta,game_location,game_result,game_start_time,game_streak,losses,opp_name,opp_pts,orb,overtimes,pf,plus_minus,pts,stl,tov,trb,wins
28.0,5.0,"Wed, Oct 17, 2018",34.0,40.0,5.0,27.0,82.0,15.0,22.0,@,L,7:00p,L 1,1,Detroit Pistons,103,5.0,,23.0,-15.0,100,9.0,17.0,39.0,0
22.0,6.0,"Fri, Oct 19, 2018",43.0,37.0,12.0,30.0,75.0,21.0,24.0,,W,7:30p,W 1,1,New York Knicks,105,12.0,,23.0,10.0,107,2.0,22.0,55.0,1
25.0,6.0,"Sat, Oct 20, 2018",31.0,41.0,16.0,37.0,86.0,14.0,22.0,@,L,7:00p,L 1,2,Indiana Pacers,132,9.0,,18.0,-100.0,112,6.0,20.0,40.0,1
23.0,1.0,"Wed, Oct 24, 2018",36.0,38.0,14.0,34.0,87.0,12.0,15.0,@,W,7:00p,W 1,2,Cleveland Cavaliers,86,8.0,,16.0,80.0,102,8.0,14.0,44.0,2
26.0,8.0,"Fri, Oct 26, 2018",38.0,43.0,19.0,40.0,98.0,10.0,15.0,@,L,8:00p,L 1,3,New Orleans Pelicans,117,16.0,,22.0,-10.0,115,6.0,18.0,54.0,2
28.0,3.0,"Sun, Oct 28, 2018",32.0,42.0,20.0,42.0,87.0,10.0,15.0,,L,5:00p,L 2,4,Golden State Warriors,120,5.0,,20.0,-30.0,114,5.0,15.0,37.0,2
22.0,7.0,"Mon, Oct 29, 2018",21.0,34.0,11.0,38.0,84.0,17.0,22.0,@,L,7:30p,L 3,5,New York Knicks,115,11.0,,20.0,-95.0,96,6.0,10.0,32.0,2
26.0,3.0,"Wed, Oct 31, 2018",37.0,43.0,12.0,38.0,101.0,22.0,30.0,,W,7:30p,W 1,5,Detroit Pistons,119,18.0,OT,33.0,5.0,120,5.0,16.0,55.0,3
22.0,4.0,"Fri, Nov 2, 2018",29.0,42.0,15.0,34.0,85.0,12.0,20.0,,L,7:30p,L 1,6,Houston Rockets,119,9.0,,28.0,-40.0,111,5.0,10.0,38.0,3
27.0,3.0,"Sun, Nov 4, 2018",23.0,50.0,9.0,28.0,105.0,13.0,18.0,,W,6:00p,W 1,6,Philadelphia 76ers,97,15.0,,28.0,125.0,122,11.0,9.0,38.0,4
22.0,5.0,"Tue, Nov 6, 2018",39.0,41.0,9.0,36.0,92.0,13.0,19.0,@,W,9:00p,W 2,6,Phoenix Suns,82,13.0,,22.0,110.0,104,9.0,10.0,52.0,5
