ast,blk,date_game,drb,fg,fg3,fg3a,fga,ft,fta,game_location,game_result,game_start_time,game_streak,losses,opp_name,opp_pts,orb,overtimes,pf,plus_minus,pts,stl,tov,trb,wins
36.0,3.0,"Wed, Oct 17, 2018",40.0,52.0,10.0,25.0,98.0,17.0,22.0,@,W,8:00p,W 1,0,Houston Rockets,112,14.0,,25.0,95.0,131,8.0,12.0,54.0,1
35.0,4.0,"Fri, Oct 19, 2018",40.0,56.0,16.0,31.0,95.0,21.0,33.0,,W,8:00p,W 2,0,Sacramento Kings,129,12.0,,25.0,100.0,149,6.0,16.0,52.0,2
22.0,8.0,"Tue, Oct 23, 2018",36.0,40.0,6.0,24.0,93.0,30.0,40.0,,W,8:00p,W 3,0,Los Angeles Clippers,109,12.0,,24.0,35.0,116,12.0,8.0,48.0,3
23.0,11.0,"Fri, Oct 26, 2018",31.0,44.0,9.0,23.0,98.0,20.0,26.0,,W,8:00p,W 4,0,Brooklyn Nets,115,15.0,,20.0,10.0,117,11.0,11.0,46.0,4
22.0,5.0,"Sat, Oct 27, 2018",29.0,40.0,9.0,34.0,95.0,22.0,29.0,,L,7:00p,L 1,1,Utah Jazz,132,11.0,,32.0,-105.0,111,4.0,16.0,40.0,4
28.0,5.0,"Mon, Oct 29, 2018",37.0,43.0,11.0,24.0,82.0,14.0,20.0,@,L,9:00p,L 2,2,Denver Nuggets,116,7.0,,25.0,-25.0,111,8.0,22.0,44.0,4
24.0,2.0,"Wed, Oct 31, 2018",30.0,44.0,12.0,35.0,92.0,21.0,27.0,@,L,10:30p,L 3,3,Golden State Warriors,131,12.0,,26.0,-50.0,121,8.0,15.0,42.0,4
23.0,3.0,"Thu, Nov 1, 2018",30.0,40.0,8.0,29.0,94.0,31.0,37.0,@,L,10:30p,L 4,4,Portland Trail Blazers,132,14.0,,24.0,-65.0,119,7.0,12.0,44.0,4
22.0,8.0,"Sat, Nov 3, 2018",42.0,36.0,6.0,21.0,77.0,17.0,30.0,@,L,8:30p,L 5,5,San Antonio Spurs,109,6.0,,21.0,-70.0,95,3.0,16.0,48.0,4
27.0,5.0,"Mon, Nov 5, 2018",34.0,41.0,9.0,29.0,84.0,25.0,30.0,@,L,8:00p,L 6,6,Oklahoma City Thunder,122,11.0,,26.0,-30.0,116,8.0,20.0,45.0,4
32.0,10.0,"Wed, Nov 7, 2018",44.0,42.0,11.0,30.0,94.0,12.0,17.0,,W,8:00p,W 1,6,Chicago Bulls,98,11.0,,18.0,45.0,107,5.0,15.0,55.0,5
28.0,7.0,"Sat, Nov 10, 2018",38.0,42.0,11.0,25.0,86.0,24.0,29.0,,W,7:00p,W 2,6,Phoenix Suns,99,16.0,,18.0,100.0,119,7.0,18.0,54.0,6
30.0,4.0,"Mon, Nov 12, 2018",40.0,54.0,10.0,27.0,99.0,8.0,13.0,@,W,7:30p,W 3,6,Toronto Raptors,110,14.0,,20.0,80.0,126,2.0,13.0,54.0,7
25.0,6.0,"Wed, Nov 14, 2018",36.0,40.0,9.0,28.0,94.0,11.0,18.0,@,L,8:00p,L 1,7,Minnesota Timberwolves,107,10.0,,21.0,-35.0,100,7.0,18.0,46.0,7
27.0,5.0,"Fri, Nov 16, 2018",43.0,48.0,10.0,34.0,99.0,23.0,32.0,,W,8:00p,W 1,7,New York Knicks,124,11.0,,25.0,25.0,129,5.0,15.0,54.0,8
29.0,8.0,"Sat, Nov 17, 2018",36.0,42.0,10.0,25.0,87.0,31.0,34.0,,W,7:00p,W 2,7,Denver Nuggets,115,10.0,,18.0,50.0,125,6.0,11.0,46.0,9
34.0,5.0,"Mon, Nov 19, 2018",28.0,59.0,10.0,26.0,102.0,12.0,14.0,,W,8:00p,W 3,7,San Antonio Spurs,126,14.0,,23.0,70.0,140,10.0,10.0,42.0,10
24.0,8.0,"Wed, Nov 21, 2018",34.0,42.0,11.0,30.0,98.0,25.0,33.0,@,L,7:00p,L 1,8,Philadelphia 76ers,121,20.0,,21.0,-5.0,120,8.0,15.0,54.0,10
26.0,5.0,"Fri, Nov 23, 2018",35.0,40.0,7.0,28.0,101.0,22.0,29.0,@,L,7:30p,L 2,9,New York Knicks,114,20.0,,22.0,-25.0,109,5.0,14.0,55.0,10
23.0,3.0,"Sat, Nov 24, 2018",36.0,43.0,11.0,31.0,90.0,17.0,21.0,@,L,8:00p,L 3,10,Washington Wizards,124,7.0,,21.0,-50.0,114,10.0,16.0,43.0,10
