date_game,game_location,game_result,game_start_time,game_streak,losses,opp_name,opp_pts,overtimes,pts,wins
"Tue, Nov 2, 1999",@,W,,W 1,0,Toronto Raptors,90,,103,1
"Wed, Nov 3, 1999",,W,,W 2,0,Washington Wizards,101,,112,2
"Fri, Nov 5, 1999",,W,,W 3,0,Charlotte Hornets,100,,103,3
"Sat, Nov 6, 1999",@,L,,L 1,1,Indiana Pacers,115,,108,3
"Wed, Nov 10, 1999",,L,,L 2,2,Detroit Pistons,110,,92,3
"Fri, Nov 12, 1999",,W,,W 1,2,New York Knicks,74,,80,4
"Sat, Nov 13, 1999",@,L,,L 1,3,Chicago Bulls,92,,91,4
"Wed, Nov 17, 1999",,W,,W 1,3,Cleveland Cavaliers,103,,114,5
"Fri, Nov 19, 1999",,W,,W 2,3,New Jersey Nets,96,,109,6
"Sat, Nov 20, 1999",@,L,,L 1,4,Miami Heat,110,,92,6
"Mon, Nov 22, 1999",,W,,W 1,4,Indiana Pacers,85,,95,7
"Wed, Nov 24, 1999",,L,,L 1,5,San Antonio Spurs,121,,98,7
"Fri, Nov 26, 1999",,L,,L 2,6,Milwaukee Bucks,114,,112,7
"Sat, Nov 27, 1999",@,L,,L 3,7,Atlanta Hawks,94,,84,7
"Fri, Dec 3, 1999",,W,,W 1,7,Miami Heat,84,,96,8
"Sat, Dec 4, 1999",@,L,,L 1,8,Philadelphia 76ers,77,,74,8
"Wed, Dec 8, 1999",,W,,W 1,8,Denver Nuggets,90,,115,9
"Fri, Dec 10, 1999",,W,,W 2,8,Houston Rockets,96,,100,10
"Sun, Dec 12, 1999",@,L,,L 1,9,New York Knicks,99,,97,10
"Tue, Dec 14, 1999",@,L,,L 2,10,Cleveland Cavaliers,115,,88,10
"Wed, Dec 15, 1999",,L,,L 3,11,Utah Jazz,96,,86,10
"Fri, Dec 17, 1999",@,L,,L 4,12,San Antonio Spurs,103,,94,10
"Sat, Dec 18, 1999",@,L,,L 5,13,Houston Rockets,100,,94,10
"Mon, Dec 20, 1999",,L,,L 6,14,Los Angeles Lakers,99,,90,10
"Wed, Dec 22, 1999",,W,,W 1,14,Atlanta Hawks,81,,98,11
"Sun, Dec 26, 1999",@,L,,L 1,15,Los Angeles Clippers,103,,100,11
"Tue, Dec 28, 1999",@,L,,L 2,16,Sacramento Kings,114,,101,11
"Thu, Dec 30, 1999",@,W,,W 1,16,Denver Nuggets,94,,102,12
"Mon, Jan 3, 2000",,W,,W 2,16,Cleveland Cavaliers,98,,105,13
"Tue, Jan 4, 2000",@,L,,L 1,17,New York Knicks,96,,88,13
"Fri, Jan 7, 2000",,W,,W 1,17,Sacramento Kings,93,,101,14
"Sat, Jan 8, 2000",@,L,,L 1,18,Chicago Bulls,96,,79,14
"Mon, Jan 10, 2000",,L,,L 2,19,Vancouver Grizzlies,112,,103,14
"Wed, Jan 12, 2000",,W,,W 1,19,Los Angeles Clippers,88,,95,15
"Thu, Jan 13, 2000",@,L,,L 1,20,Minnesota Timberwolves,103,,85,15
"Sat, Jan 15, 2000",@,W,,W 1,20,New Jersey Nets,96,,99,16
"Mon, Jan 17, 2000",@,W,,W 2,20,Washington Wizards,101,,105,17
"Wed, Jan 19, 2000",,W,,W 3,20,Toronto Raptors,90,,94,18
"Fri, Jan 21, 2000",,W,,W 4,20,Seattle SuperSonics,86,,111,19
"Sat, Jan 22, 2000",@,L,,L 1,21,Charlotte Hornets,110,,96,19
"Tue, Jan 25, 2000",@,L,,L 2,22,Miami Heat,115,,89,19
"Wed, Jan 26, 2000",@,L,,L 3,23,Orlando Magic,111,,89,19
"Fri, Jan 28, 2000",,W,,W 1,23,Phoenix Suns,88,,91,20
"Tue, Feb 1, 2000",@,L,,L 1,24,Indiana Pacers,99,,96,20
"Wed, Feb 2, 2000",,L,,L 2,25,Miami Heat,105,,103,20
"Fri, Feb 4, 2000",,W,,W 1,25,New Jersey Nets,95,,100,21
"Sun, Feb 6, 2000",,L,,L 1,26,Portland Trail Blazers,100,,94,21
"Tue, Feb 8, 2000",@,L,,L 2,27,New Jersey Nets,131,,113,21
"Wed, Feb 9, 2000",,L,,L 3,28,Indiana Pacers,113,,104,21
"Tue, Feb 15, 2000",@,W,,W 1,28,Utah Jazz,99,,101,22
"Fri, Feb 18, 2000",@,L,,L 1,29,Golden State Warriors,122,,100,22
"Sat, Feb 19, 2000",@,L,,L 2,30,Seattle SuperSonics,94,,91,22
"Mon, Feb 21, 2000",@,L,,L 3,31,Portland Trail Blazers,105,,92,22
"Thu, Feb 24, 2000",@,W,,W 1,31,Vancouver Grizzlies,77,,101,23
