date_game,game_location,game_result,game_start_time,game_streak,losses,opp_name,opp_pts,overtimes,pts,wins
"Fri, Nov 5, 1999",,W,,W 1,0,Minnesota Timberwolves,95,,100,1
"Sat, Nov 6, 1999",@,L,,L 1,1,Minnesota Timberwolves,114,,101,1
"Fri, Nov 12, 1999",,W,,W 1,1,Utah Jazz,92,,105,2
"Sun, Nov 14, 1999",,W,,W 2,1,Denver Nuggets,116,,126,3
"Tue, Nov 16, 1999",,W,,W 3,1,Vancouver Grizzlies,77,,81,4
"Thu, Nov 18, 1999",@,W,,W 4,1,Houston Rockets,110,,128,5
"Fri, Nov 19, 1999",@,W,,W 5,1,Dallas Mavericks,94,,103,6
"Sun, Nov 21, 1999",,W,,W 6,1,Houston Rockets,105,,110,7
"Tue, Nov 23, 1999",,W,,W 7,1,New Jersey Nets,92,,105,8
"Fri, Nov 26, 1999",,W,,W 8,1,Golden State Warriors,95,,124,9
"Mon, Nov 29, 1999",@,L,,L 1,2,Miami Heat,98,,88,9
"Tue, Nov 30, 1999",@,W,,W 1,2,Orlando Magic,102,,111,10
"Thu, Dec 2, 1999",@,L,,L 1,3,Atlanta Hawks,110,,100,10
"Sat, Dec 4, 1999",@,W,,W 1,3,Washington Wizards,104,,114,11
"Mon, Dec 6, 1999",@,L,,L 1,4,New Jersey Nets,109,,95,11
"Wed, Dec 8, 1999",,W,,W 1,4,Los Angeles Lakers,91,,103,12
"Fri, Dec 10, 1999",,L,,L 1,5,Miami Heat,107,,97,12
"Sat, Dec 11, 1999",,L,,L 2,6,Portland Trail Blazers,101,,96,12
"Wed, Dec 15, 1999",@,W,,W 1,6,Vancouver Grizzlies,106,,109,13
"Thu, Dec 16, 1999",@,L,,L 1,7,Denver Nuggets,116,,106,13
"Sat, Dec 18, 1999",@,L,,L 2,8,Phoenix Suns,119,,103,13
"Mon, Dec 20, 1999",@,L,,L 3,9,Golden State Warriors,111,,99,13
"Tue, Dec 21, 1999",,W,,W 1,9,Milwaukee Bucks,95,,108,14
"Thu, Dec 23, 1999",@,L,,L 1,10,Los Angeles Clippers,97,,91,14
"Sun, Dec 26, 1999",,W,,W 1,10,Dallas Mavericks,111,,118,15
"Tue, Dec 28, 1999",,W,,W 2,10,Boston Celtics,101,,114,16
"Wed, Dec 29, 1999",@,W,,W 3,10,Seattle SuperSonics,104,,113,17
"Tue, Jan 4, 2000",@,W,,W 4,10,Cleveland Cavaliers,107,,111,18
"Thu, Jan 6, 2000",@,L,,L 1,11,Toronto Raptors,101,,89,18
"Fri, Jan 7, 2000",@,L,,L 2,12,Boston Celtics,101,,93,18
"Sun, Jan 9, 2000",,W,,W 1,12,Indiana Pacers,113,,116,19
"Tue, Jan 11, 2000",,W,,W 2,12,Houston Rockets,93,,110,20
"Thu, Jan 13, 2000",,W,,W 3,12,San Antonio Spurs,103,,107,21
"Sat, Jan 15, 2000",@,W,,W 4,12,Golden State Warriors,99,,114,22
"Sun, Jan 16, 2000",,W,,W 5,12,Cleveland Cavaliers,102,,113,23
"Tue, Jan 18, 2000",,W,,W 6,12,Los Angeles Clippers,98,,104,24
"Thu, Jan 20, 2000",,W,,W 7,12,Orlando Magic,103,,111,25
"Sat, Jan 22, 2000",,L,,L 1,13,Utah Jazz,104,,101,25
"Tue, Jan 25, 2000",@,W,,W 1,13,Charlotte Hornets,99,,110,26
"Wed, Jan 26, 2000",@,L,,L 1,14,Milwaukee Bucks,112,,104,26
"Fri, Jan 28, 2000",@,W,,W 1,14,Chicago Bulls,90,,102,27
"Sun, Jan 30, 2000",@,L,,L 1,15,New York Knicks,120,,111,27
"Mon, Jan 31, 2000",@,L,,L 2,16,Minnesota Timberwolves,105,,90,27
"Wed, Feb 2, 2000",@,W,,W 1,16,Detroit Pistons,110,,113,28
"Fri, Feb 4, 2000",@,L,,L 1,17,Indiana Pacers,104,,94,28
"Sun, Feb 6, 2000",@,L,,L 2,18,Philadelphia 76ers,119,,108,28
"Tue, Feb 8, 2000",,W,,W 1,18,Chicago Bulls,80,,119,29
"Thu, Feb 10, 2000",,W,,W 2,18,Denver Nuggets,84,,96,30
"Tue, Feb 15, 2000",,L,,L 1,19,Phoenix Suns,117,,108,30
"Thu, Feb 17, 2000",@,L,,L 2,20,Utah Jazz,119,,108,30
"Fri, Feb 18, 2000",,W,,W 1,20,Seattle SuperSonics,85,,118,31
"Sun, Feb 20, 2000",,L,,L 1,21,Portland Trail Blazers,108,OT,103,31
"Mon, Feb 21, 2000",@,L,,L 2,22,Denver Nuggets,123,OT,117,31
"Wed, Feb 23, 2000",,L,,L 3,23,Atlanta Hawks,100,,94,31
"Sat, Feb 26, 2000",@,L,,L 4,24,Vancouver Grizzlies,102,,90,31
"Tue, Feb 29, 2000",,W,,W 1,24,Vancouver Grizzlies,87,,112,32
"Thu, Mar 2, 2000",@,L,,L 1,25,Houston Rockets,102,,99,32
"Sat, Mar 4, 2000",@,W,,W 1,25,San Antonio Spurs,103,OT,108,33
"Mon, Mar 6, 2000",,W,,W 2,25,Dallas Mavericks,109,,130,34
"Wed, Mar 8, 2000",,W,,W 3,25,Charlotte Hornets,92,,105,35
"Fri, Mar 10, 2000",,W,,W 4,25,Toronto Raptors,88,,103,36
"Sun, Mar 12, 2000",@,L,,L 1,26,Los Angeles Lakers,109,,106,36
"Tue, Mar 14, 2000",@,L,,L 2,27,Portland Trail Blazers,96,,91,36
"Wed, Mar 15, 2000",,W,,W 1,27,Los Angeles Clippers,78,,98,37
"Sat, Mar 18, 2000",@,W,,W 2,27,Los Angeles Clippers,83,,104,38
"Tue, Mar 21, 2000",,W,,W 3,27,Washington Wizards,86,,98,39
"Wed, Mar 22, 2000",@,L,,L 1,28,Phoenix Suns,114,,93,39
"Fri, Mar 24, 2000",,W,,W 1,28,Detroit Pistons,103,,113,40
"Sun, Mar 26, 2000",,L,,L 1,29,Los Angeles Lakers,90,,89,40
"Tue, Mar 28, 2000",,W,,W 1,29,New York Knicks,95,,103,41
"Fri, Mar 31, 2000",@,L,,L 1,30,Seattle SuperSonics,123,,108,41
"Sun, Apr 2, 2000",,W,,W 1,30,Philadelphia 76ers,95,,117,42
"Tue, Apr 4, 2000",@,L,,L 1,31,Dallas Mavericks,105,,102,42
"Wed, Apr 5, 2000",@,W,,W 1,31,San Antonio Spurs,98,,108,43
"Fri, Apr 7, 2000",,L,,L 1,32,Minnesota Timberwolves,95,,92,43
"Sun, Apr 9, 2000",,L,,L 2,33,Phoenix Suns,102,,97,43
"Tue, Apr 11, 2000",,L,,L 3,34,San Antonio Spurs,98,OT,92,43
"Thu, Apr 13, 2000",,W,,W 1,34,Golden State Warriors,107,,130,44
"Fri, Apr 14, 2000",@,L,,L 1,35,Los Angeles Lakers,121,,114,44
"Sun, Apr 16, 2000",@,L,,L 2,36,Portland Trail Blazers,102,,95,44
"Tue, Apr 18, 2000",,L,,L 3,37,Seattle SuperSonics,119,OT,112,44
"Wed, Apr 19, 2000",@,L,,L 4,38,Utah Jazz,95,,86,44
