date_game,game_location,game_result,game_start_time,game_streak,losses,opp_name,opp_pts,overtimes,pts,wins
"Tue, Nov 2, 1999",,L,,L 1,1,Boston Celtics,103,,90,0
"Thu, Nov 4, 1999",,W,,W 1,1,Miami Heat,86,,97,1
"Fri, Nov 5, 1999",@,W,,W 2,1,New Jersey Nets,92,,112,2
"Sun, Nov 7, 1999",,W,,W 3,1,Charlotte Hornets,99,,109,3
"Thu, Nov 11, 1999",@,W,,W 4,1,Detroit Pistons,106,,123,4
"Sun, Nov 14, 1999",,L,,L 1,2,Philadelphia 76ers,93,,90,4
"Tue, Nov 16, 1999",,W,,W 1,2,Detroit Pistons,85,,89,5
"Thu, Nov 18, 1999",@,L,,L 1,3,Washington Wizards,92,,81,5
"Fri, Nov 19, 1999",,W,,W 1,3,Los Angeles Clippers,100,,106,6
"Sun, Nov 21, 1999",@,W,,W 2,3,Los Angeles Lakers,102,,111,7
"Tue, Nov 23, 1999",@,L,,L 1,4,Phoenix Suns,94,,93,7
"Wed, Nov 24, 1999",@,L,,L 2,5,Denver Nuggets,109,,84,7
"Fri, Nov 26, 1999",@,W,,W 1,5,Utah Jazz,87,,100,8
"Sat, Nov 27, 1999",@,W,,W 2,5,Golden State Warriors,88,,106,9
"Tue, Nov 30, 1999",,L,,L 1,6,Atlanta Hawks,107,,89,9
"Fri, Dec 3, 1999",,W,,W 1,6,Washington Wizards,93,,95,10
"Sun, Dec 5, 1999",,W,,W 2,6,San Antonio Spurs,92,,98,11
"Tue, Dec 7, 1999",,W,,W 3,6,Cleveland Cavaliers,98,,101,12
"Fri, Dec 10, 1999",,L,,L 1,7,Milwaukee Bucks,107,,91,12
"Sun, Dec 12, 1999",,L,,L 2,8,Utah Jazz,103,,88,12
"Tue, Dec 14, 1999",,W,,W 1,8,Indiana Pacers,97,,105,13
"Wed, Dec 15, 1999",@,L,,L 1,9,Philadelphia 76ers,93,,91,13
"Fri, Dec 17, 1999",@,L,,L 2,10,Orlando Magic,112,,98,13
"Sun, Dec 19, 1999",,L,,L 3,11,Los Angeles Lakers,94,,88,13
"Tue, Dec 21, 1999",,W,,W 1,11,New Jersey Nets,87,,116,14
"Wed, Dec 22, 1999",@,L,,L 1,12,New York Knicks,91,,90,14
"Sun, Dec 26, 1999",@,W,,W 1,12,Cleveland Cavaliers,95,,98,15
"Tue, Dec 28, 1999",@,W,,W 2,12,Houston Rockets,99,,100,16
"Thu, Dec 30, 1999",@,W,,W 3,12,Dallas Mavericks,104,,109,17
"Tue, Jan 4, 2000",,L,,L 1,13,Portland Trail Blazers,114,,90,17
