ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
5,0,4,3,0,.000,4,.300,10,0,,0,36:31,4,3,-28,6,2,2,8
4,1,2,4,2,.500,4,.400,10,5,.833,6,34:11,1,2,-13,15,0,4,3
2,0,1,4,2,.222,9,.333,12,0,,0,33:10,0,3,-23,10,0,1,1
0,0,6,4,0,,0,.400,10,0,,0,28:15,6,3,-22,8,0,4,12
4,0,1,3,0,.000,2,.231,13,0,,0,19:20,3,2,-15,6,0,1,4
2,1,5,5,2,.333,6,.294,17,0,,0,37:37,0,1,-23,12,2,1,5
1,0,1,6,0,.000,2,.545,11,5,.714,7,31:11,1,2,-18,17,2,0,2
0,1,3,2,0,,0,.286,7,6,.750,8,19:45,8,2,-8,10,0,0,11
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
