ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
3,3,2,12,3,.500,6,.462,26,0,,0,35:33,0,5,-2,27,3,4,2
5,0,1,3,0,.000,1,.273,11,1,.500,2,35:28,2,2,+8,7,1,0,3
1,2,11,9,0,,0,.818,11,5,.556,9,33:54,5,3,0,23,2,4,16
4,0,0,4,0,.000,2,.444,9,0,,0,28:16,1,4,-5,8,1,3,1
0,0,1,2,0,.000,2,.333,6,1,.500,2,15:42,0,1,-2,5,1,1,1
6,0,8,4,0,,0,.444,9,3,.500,6,33:02,0,0,+2,11,1,0,8
0,2,3,2,1,.500,2,.500,4,2,1.000,2,18:23,2,5,-11,7,1,1,5
0,1,2,1,0,.000,1,.500,2,0,,0,18:12,0,0,-6,2,2,0,2
3,0,3,0,0,.000,1,.000,6,0,,0,13:59,0,2,-4,0,2,0,3
0,0,0,0,0,,0,,0,0,,0,7:32,0,1,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
