ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
0,1,12,9,0,,0,.563,16,1,.500,2,38:18,7,1,-4,19,1,2,19
6,0,2,10,2,.400,5,.476,21,2,.667,3,37:25,3,3,+6,24,3,4,5
6,0,3,4,2,.400,5,.333,12,2,.400,5,32:40,0,3,-7,12,2,2,3
1,1,1,2,1,.333,3,.400,5,0,,0,24:59,1,1,+3,5,1,1,2
0,0,5,0,0,.000,1,.000,1,0,,0,16:01,0,1,+3,0,0,0,5
2,1,4,4,0,.000,4,.333,12,0,,0,30:47,1,3,-9,8,1,0,5
4,0,3,4,1,1.000,1,.571,7,1,.500,2,24:07,1,5,-11,10,2,3,4
2,1,2,2,2,.333,6,.333,6,0,.000,1,17:21,0,0,-3,6,0,1,2
0,0,0,1,1,1.000,1,1.000,1,0,,0,10:26,0,1,-2,3,1,0,0
0,0,0,1,0,,0,.500,2,0,,0,7:56,0,0,-11,2,0,0,0
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
