ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
3,2,3,6,1,.200,5,.462,13,6,1.000,6,34:07,0,5,-13,19,0,2,3
2,2,4,6,4,.571,7,.667,9,0,,0,31:43,0,3,-4,16,0,0,4
2,0,7,7,0,,0,.583,12,5,.833,6,31:28,2,1,-11,19,1,2,9
6,0,2,5,2,.333,6,.294,17,1,1.000,1,30:58,0,2,-8,13,0,1,2
2,0,0,3,1,.333,3,.600,5,0,,0,19:46,0,3,-10,7,0,0,0
12,2,2,4,1,.500,2,.571,7,1,1.000,1,37:56,0,1,+1,10,0,1,2
5,2,2,6,1,.200,5,.500,12,1,.500,2,29:49,0,4,+5,14,3,0,2
1,0,1,3,1,.333,3,.429,7,0,,0,14:29,2,0,+3,7,0,0,3
0,0,2,1,1,1.000,1,1.000,1,0,,0,6:31,0,2,-3,3,0,1,2
0,0,0,0,0,,0,,0,0,.000,2,3:13,0,0,0,0,2,1,0
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
