ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
5,0,5,9,2,.400,5,.500,18,4,.800,5,42:05,1,1,-14,24,1,5,6
2,0,1,1,1,.167,6,.143,7,2,1.000,2,34:12,2,0,-20,5,1,0,3
0,2,8,7,0,,0,.583,12,1,.500,2,31:08,5,2,-14,15,0,2,13
2,0,3,1,0,.000,1,.200,5,0,,0,21:28,0,4,-13,2,1,2,3
1,0,0,1,0,.000,5,.143,7,2,1.000,2,20:05,0,2,-17,4,0,0,0
1,1,7,4,1,.333,3,.333,12,3,.750,4,32:32,0,5,+19,12,1,1,7
3,1,5,4,2,.400,5,.400,10,2,1.000,2,26:32,1,3,+1,12,1,3,6
0,1,8,2,0,,0,.333,6,0,,0,16:52,2,2,+2,4,1,1,10
0,0,2,2,1,.500,2,.286,7,3,.750,4,15:06,0,2,-4,8,0,1,2
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
