ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
4,0,3,6,1,.250,4,.400,15,2,1.000,2,35:12,1,1,+21,15,3,2,4
2,1,2,4,2,.333,6,.400,10,0,,0,32:10,1,4,+9,10,1,3,3
4,0,3,4,4,.571,7,.444,9,0,,0,26:54,0,1,+5,12,1,0,3
1,2,8,1,0,,0,.167,6,2,.400,5,26:51,4,6,+8,4,0,1,12
1,0,2,0,0,.000,2,.000,5,0,,0,13:37,0,0,+12,0,1,0,2
0,1,4,8,1,.200,5,.471,17,5,.714,7,32:41,1,2,+1,22,2,0,5
1,2,5,4,3,.750,4,.400,10,2,1.000,2,31:14,1,4,-2,13,0,2,6
1,1,1,2,1,.333,3,.500,4,0,,0,20:12,0,1,-10,5,0,0,1
3,1,4,2,0,,0,.286,7,1,.500,2,12:04,1,2,-4,5,0,0,5
0,0,2,2,0,,0,1.000,2,0,,0,9:05,1,0,+5,4,0,0,3
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
