ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
1,5,13,12,0,,0,.750,16,4,.667,6,40:55,3,1,+4,28,0,1,16
2,0,3,3,1,.250,4,.333,9,0,,0,38:45,1,2,-2,7,0,1,4
3,0,2,5,1,.125,8,.385,13,1,.500,2,38:40,0,1,+5,12,0,1,2
8,0,8,8,0,.000,1,.421,19,2,1.000,2,35:29,1,3,-3,18,2,5,9
4,0,2,5,2,.667,3,.556,9,1,1.000,1,28:22,0,1,+17,13,2,2,2
4,1,6,3,2,.400,5,.214,14,1,.500,2,33:40,1,3,-27,9,2,1,7
1,0,3,1,0,.000,1,.200,5,0,,0,17:21,1,0,-20,2,0,2,4
0,0,1,1,0,,0,1.000,1,1,.500,2,6:48,1,3,-9,3,0,0,2
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
