ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
9,0,3,9,1,.500,2,.500,18,5,.833,6,37:35,0,5,+3,24,2,5,3
3,2,2,5,1,.200,5,.313,16,0,,0,36:52,0,2,-14,11,2,3,2
1,0,2,3,2,.400,5,.300,10,0,,0,33:20,3,5,+3,8,0,0,5
2,2,10,11,0,,0,.688,16,0,,0,32:12,8,2,+6,22,1,1,18
0,0,5,3,1,.250,4,.273,11,0,.000,2,22:43,0,2,-16,7,0,0,5
1,0,1,4,1,.167,6,.333,12,3,1.000,3,37:20,0,2,-12,12,1,2,1
1,0,2,0,0,.000,1,.000,7,3,.750,4,24:10,2,3,0,3,1,0,4
1,0,3,1,0,,0,1.000,1,1,1.000,1,15:48,2,2,-15,3,1,1,5
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
