ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
3,0,7,6,0,.000,2,.400,15,0,,0,37:41,0,1,-10,12,0,1,7
2,2,11,4,0,,0,.400,10,2,.333,6,35:41,7,3,-9,10,0,1,18
5,0,4,10,2,.500,4,.625,16,1,.333,3,33:31,0,1,-3,23,0,4,4
3,0,1,2,1,.200,5,.200,10,2,1.000,2,32:55,0,4,+2,7,1,2,1
2,0,2,1,1,.500,2,.333,3,0,,0,15:20,0,1,+9,3,1,2,2
1,0,3,5,1,.500,2,.385,13,0,,0,29:42,0,4,-7,11,1,0,3
2,1,8,4,1,.500,2,.333,12,2,1.000,2,22:22,2,2,-14,11,0,2,10
0,0,0,2,1,1.000,1,.500,4,0,,0,12:33,1,1,+5,5,1,0,1
0,1,7,0,0,,0,.000,1,0,,0,12:04,1,3,+5,0,0,1,8
1,0,5,2,1,.500,2,.667,3,0,,0,8:11,0,0,+2,5,0,1,5
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
