ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
9,0,6,6,1,.333,3,.375,16,4,.800,5,39:07,3,1,+6,17,2,3,9
8,0,5,10,2,.667,3,.556,18,2,.500,4,36:13,0,3,-1,24,0,2,5
1,0,4,3,1,.500,2,.500,6,0,,0,22:46,1,2,-15,7,0,0,5
1,1,1,3,0,,0,.300,10,1,.500,2,20:36,0,2,-30,7,0,1,1
1,0,3,0,0,.000,2,.000,3,0,,0,13:53,0,3,-4,0,0,0,3
1,0,3,8,4,.571,7,.533,15,2,1.000,2,36:25,1,1,+15,22,0,0,4
1,4,7,3,2,.667,3,.750,4,2,1.000,2,27:09,0,4,+12,10,1,1,7
1,1,3,4,0,,0,.800,5,6,.750,8,23:49,1,3,+34,14,1,0,4
0,0,2,3,1,.333,3,.500,6,1,.500,2,19:14,0,6,-2,8,3,3,2
0,0,0,0,0,,0,,0,0,,0,0:48,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
