ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
6,0,2,10,2,.667,3,.476,21,5,.714,7,36:50,2,4,-1,27,0,2,4
0,0,8,4,0,,0,.364,11,1,.500,2,36:16,2,1,-1,9,1,0,10
2,1,4,2,1,.500,2,.500,4,4,1.000,4,36:03,1,2,+15,9,0,0,5
1,0,3,5,0,.000,1,.500,10,0,,0,23:32,2,0,-8,10,0,2,5
0,0,0,0,0,,0,,0,1,.500,2,7:52,0,1,-2,1,1,0,0
0,0,0,6,3,.600,5,.667,9,2,1.000,2,33:32,0,0,-5,17,1,0,0
4,0,5,3,0,.000,4,.273,11,2,1.000,2,29:43,1,3,-4,8,3,1,6
3,1,3,11,2,.500,4,.733,15,0,,0,24:28,3,3,+9,24,1,1,6
0,0,2,3,0,,0,.600,5,0,,0,11:44,2,1,+2,6,0,0,4
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
